Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230724T215214,"(1, 0, 0)",6.11,[319],[3]
20230724T215220,"(1, 1, 0)",3.92,[320],[3]
20230724T215224,"(0, 1, 0)",3.74,[325],[3]
20230724T215228,"(1, 1, 0)",5.54,[343],[3]
20230724T215233,"(1, 0, 0)",8.48,[300],[3]
20230724T215242,"(0, 1, 0)",8.11,[313],[3]
20230724T215250,"(1, 0, 0)",3.58,[387],[3]
20230724T215253,"(0, 1, 0)",6.53,[378],[3]
20230724T215300,"(1, 1, 0)",5.63,[344],[3]
20230724T215306,"(0, 1, 0)",7.39,[454],[3]
20230724T215313,"(1, 1, 0)",1.63,[319],[3]
20230724T215315,"(1, 0, 0)",6.9,[298],[3]
20230724T215322,"(0, 0, 1)",3.95,[352],[3]
20230724T215325,"(0, 1, 0)",3.63,[325],[3]
20230724T215329,"(0, 0, 1)",4.77,[288],[3]
20230724T215334,"(0, 1, 0)",1.42,[275],[3]
20230724T215335,"(1, 1, 0)",4.99,[564],[3]
20230724T215340,"(0, 0, 1)",6.52,[313],[3]
20230724T215347,"(1, 0, 0)",3.01,[286],[3]
20230724T215350,"(0, 1, 0)",7.46,[374],[3]
20230724T215357,"(1, 0, 0)",9.85,[265],[3]
20230724T215407,"(0, 0, 1)",5.7,[372],[3]
20230724T215413,"(0, 1, 0)",1.74,[348],[3]
20230724T215415,"(0, 0, 1)",8.97,[350],[3]
20230724T215424,"(1, 0, 0)",8.8,[419],[3]
20230724T215433,"(0, 1, 0)",7.6,[320],[3]
20230724T215440,"(0, 0, 1)",3.22,[320],[3]
20230724T215443,"(1, 0, 0)",5.83,[494],[3]
20230724T215449,"(0, 0, 1)",3.03,[266],[3]
20230724T215452,"(1, 0, 0)",7.17,[335],[3]
20230724T215500,"(0, 1, 0)",8.88,[247],[3]
20230724T215508,"(1, 0, 0)",2.02,[384],[3]
20230724T215511,"(1, 1, 0)",2.65,[430],[3]
20230724T215513,"(0, 0, 1)",2.76,[336],[3]
20230724T215516,"(0, 1, 0)",7.81,[304],[3]
20230724T215524,"(1, 0, 0)",5.72,[365],[3]
20230724T215530,"(0, 1, 0)",3.09,[329],[3]
20230724T215533,"(1, 0, 0)",5.96,[283],[3]
20230724T215539,"(0, 0, 1)",4.64,[265],[3]
20230724T215543,"(0, 1, 0)",7.32,[287],[3]
20230724T215551,"(0, 0, 1)",9.71,[354],[3]
20230724T215600,"(1, 1, 0)",1.92,[270],[3]
20230724T215602,"(0, 0, 1)",8.72,[394],[3]
20230724T215611,"(1, 1, 0)",6.23,[265],[3]
20230724T215617,"(0, 1, 0)",9.22,[407],[3]
20230724T215627,"(0, 0, 1)",8.02,[327],[3]
20230724T215635,"(1, 1, 0)",5.64,[282],[3]
20230724T215640,"(0, 0, 1)",7.55,[272],[3]
20230724T215648,"(1, 1, 0)",6.43,[315],[3]
20230724T215654,"(0, 1, 0)",5.99,[296],[3]
20230724T215700,"(1, 0, 0)",5.48,[304],[3]
20230724T215706,"(1, 1, 0)",2.86,[378],[3]
20230724T215709,"(1, 0, 0)",1.46,[253],[3]
20230724T215710,"(0, 0, 1)",6.15,[271],[3]
20230724T215716,"(1, 1, 0)",5.17,[277],[3]
20230724T215721,"(0, 0, 1)",7.46,[302],[3]
20230724T215729,"(1, 1, 0)",6.03,[386],[3]
20230724T215735,"(0, 1, 0)",1.68,[318],[3]
20230724T215737,"(0, 0, 1)",3.51,[356],[3]
20230724T215740,"(1, 0, 0)",3.3,[292],[3]
20230724T215744,"(0, 1, 0)",1.89,[376],[3]
20230724T215745,"(1, 0, 0)",6.22,"[349, 3620]","[3, 3]"
20230724T215752,"(0, 1, 0)",9.86,[307],[3]
20230724T215802,"(1, 1, 0)",6.28,[324],[3]
20230724T215808,"(1, 0, 0)",1.28,[465],[3]
20230724T215809,"(1, 1, 0)",5.71,[861],[3]
20230724T215815,"(1, 0, 0)",2.87,[343],[3]
20230724T215818,"(0, 1, 0)",6.75,[400],[3]
20230724T215825,"(1, 0, 0)",8.88,[301],[3]
20230724T215833,"(0, 0, 1)",8.62,[311],[3]
20230724T215842,"(1, 1, 0)",4.77,[323],[3]
20230724T215847,"(1, 0, 0)",7.8,[279],[3]
20230724T215855,"(1, 1, 0)",2.64,[291],[3]
20230724T215857,"(0, 1, 0)",2.2,"[279, 1800]","[3, 3]"
20230724T215900,"(1, 0, 0)",7.44,[945],[3]
20230724T215907,"(0, 1, 0)",3.26,[267],[3]
20230724T215910,"(1, 0, 0)",2.46,[298],[3]
20230724T215913,"(1, 1, 0)",3.68,[267],[3]
20230724T215917,"(1, 0, 0)",9.84,[275],[3]
20230724T215926,"(0, 1, 0)",9.58,[303],[3]
20230724T215936,"(1, 1, 0)",7.82,[372],[3]
20230724T215944,"(0, 1, 0)",3.53,[317],[3]
20230724T215947,"(1, 0, 0)",1.01,[297],[3]
20230724T215948,"(0, 0, 1)",4.21,[351],[3]
20230724T215953,"(1, 0, 0)",4.45,[277],[3]
20230724T215957,"(0, 0, 1)",9.28,[275],[3]
20230724T220006,"(0, 1, 0)",9.99,[401],[3]
20230724T220016,"(1, 0, 0)",2.01,[365],[3]
20230724T220018,"(0, 1, 0)",3.22,[461],[3]
20230724T220022,"(0, 0, 1)",4.97,[567],[3]
20230724T220027,"(1, 1, 0)",4.04,[225],[3]
20230724T220031,"(0, 0, 1)",3.36,[283],[3]
20230724T220034,"(1, 1, 0)",4.94,[336],[3]
20230724T220039,"(0, 0, 1)",3.93,[236],[3]
20230724T220043,"(1, 1, 0)",4.9,[1083],[3]
20230724T220048,"(0, 1, 0)",9.07,[624],[3]
20230724T220057,"(1, 0, 0)",3.15,[341],[3]
