Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230724T230904,"(1, 1, 0)",4.21,[353],[3]
20230724T230908,"(0, 0, 1)",8.61,[452],[3]
20230724T230917,"(1, 0, 0)",4.29,[337],[3]
20230724T230921,"(1, 1, 0)",4.45,[272],[3]
20230724T230926,"(0, 0, 1)",9.42,[399],[3]
20230724T230935,"(1, 0, 0)",1.61,[372],[3]
20230724T230937,"(1, 1, 0)",8.93,[420],[3]
20230724T230946,"(0, 1, 0)",3.68,[365],[3]
20230724T230950,"(1, 1, 0)",3.77,[338],[3]
20230724T230953,"(0, 0, 1)",8.03,[411],[3]
20230724T231001,"(1, 0, 0)",6.24,[302],[3]
20230724T231008,"(1, 1, 0)",6.13,[427],[3]
20230724T231014,"(1, 0, 0)",6.18,[359],[3]
20230724T231020,"(1, 1, 0)",6.28,[355],[3]
20230724T231026,"(1, 0, 0)",6.69,[375],[3]
20230724T231033,"(0, 1, 0)",6.14,[386],[3]
20230724T231039,"(1, 1, 0)",7.29,[657],[3]
20230724T231046,"(0, 1, 0)",2.17,[329],[3]
20230724T231049,"(1, 1, 0)",2.07,[383],[3]
20230724T231051,"(0, 0, 1)",5.51,[332],[3]
20230724T231056,"(1, 1, 0)",1.8,[277],[3]
20230724T231058,"(0, 0, 1)",2.46,[360],[3]
20230724T231101,"(1, 0, 0)",1.28,[382],[3]
20230724T231102,"(0, 1, 0)",8.61,[366],[3]
20230724T231111,"(1, 1, 0)",6.92,[258],[3]
20230724T231117,"(0, 0, 1)",1.06,[447],[3]
20230724T231119,"(1, 1, 0)",8.02,[480],[3]
20230724T231127,"(1, 0, 0)",2.65,[476],[3]
20230724T231129,"(0, 0, 1)",5.67,[412],[3]
20230724T231135,"(1, 0, 0)",1.48,[277],[3]
20230724T231136,"(0, 1, 0)",9.59,[569],[3]
20230724T231146,"(0, 0, 1)",8.54,[317],[3]
20230724T231155,"(0, 1, 0)",6.7,"[330, 4379]","[3, 3]"
20230724T231201,"(1, 0, 0)",2.8,[942],[3]
20230724T231204,"(0, 1, 0)",7.01,[],[]
20230724T231211,"(0, 0, 1)",8.68,[253],[3]
20230724T231220,"(0, 1, 0)",2.81,[281],[3]
20230724T231223,"(0, 0, 1)",1.59,[267],[3]
20230724T231224,"(1, 1, 0)",8.94,[364],[3]
20230724T231233,"(0, 0, 1)",9.1,[402],[3]
20230724T231242,"(1, 0, 0)",3.32,[248],[3]
20230724T231246,"(0, 1, 0)",8.14,"[329, 4197]","[3, 3]"
20230724T231254,"(0, 0, 1)",5.57,[258],[3]
20230724T231259,"(1, 0, 0)",7.97,[272],[3]
20230724T231307,"(0, 1, 0)",3.83,[294],[3]
20230724T231311,"(1, 1, 0)",3.95,[321],[3]
20230724T231315,"(0, 0, 1)",1.24,[465],[3]
20230724T231317,"(1, 1, 0)",3.54,[248],[3]
20230724T231320,"(0, 1, 0)",8.93,[484],[3]
20230724T231329,"(1, 0, 0)",6.53,[409],[3]
20230724T231336,"(0, 0, 1)",9.3,[488],[3]
20230724T231345,"(1, 1, 0)",4.45,[387],[3]
20230724T231349,"(0, 0, 1)",4.45,[285],[3]
20230724T231354,"(0, 1, 0)",1.69,[337],[3]
20230724T231356,"(1, 1, 0)",1.62,[411],[3]
20230724T231357,"(0, 1, 0)",8.81,[303],[3]
20230724T231406,"(0, 0, 1)",5.28,[365],[3]
20230724T231411,"(1, 0, 0)",7.86,[282],[3]
20230724T231419,"(0, 1, 0)",9.6,[305],[3]
20230724T231429,"(1, 0, 0)",8.32,[297],[3]
20230724T231437,"(0, 0, 1)",3.93,[398],[3]
20230724T231441,"(1, 0, 0)",9.88,[401],[3]
20230724T231451,"(0, 1, 0)",1.86,[265],[3]
20230724T231453,"(1, 1, 0)",2.61,[360],[3]
20230724T231456,"(1, 0, 0)",8.3,[619],[3]
20230724T231504,"(0, 0, 1)",2.85,[327],[3]
20230724T231507,"(0, 1, 0)",9.4,[791],[3]
20230724T231516,"(1, 0, 0)",3.69,[358],[3]
20230724T231520,"(1, 1, 0)",8.16,[320],[3]
20230724T231528,"(0, 0, 1)",7.05,[355],[3]
20230724T231535,"(0, 1, 0)",6.19,[465],[3]
20230724T231541,"(0, 0, 1)",2.82,[359],[3]
20230724T231544,"(1, 1, 0)",5.42,[412],[3]
20230724T231550,"(1, 0, 0)",2.32,[324],[3]
20230724T231552,"(1, 1, 0)",3.1,[374],[3]
20230724T231555,"(0, 0, 1)",1.22,[440],[3]
20230724T231556,"(1, 1, 0)",3.37,[641],[3]
20230724T231600,"(0, 1, 0)",7.53,[350],[3]
20230724T231607,"(0, 0, 1)",1.23,[267],[3]
20230724T231609,"(1, 0, 0)",7.52,[397],[3]
20230724T231616,"(0, 0, 1)",7.07,[295],[3]
20230724T231623,"(1, 1, 0)",5.9,[334],[3]
20230724T231629,"(1, 0, 0)",9.64,[339],[3]
20230724T231639,"(0, 0, 1)",1.79,[369],[3]
20230724T231641,"(0, 1, 0)",9.9,[441],[3]
20230724T231650,"(1, 0, 0)",4.28,[432],[3]
20230724T231655,"(1, 1, 0)",4.43,[377],[3]
20230724T231659,"(0, 0, 1)",5.75,[410],[3]
20230724T231705,"(1, 0, 0)",4.02,[234],[3]
20230724T231709,"(0, 1, 0)",4.88,[339],[3]
20230724T231714,"(1, 1, 0)",9.92,[322],[3]
20230724T231724,"(0, 1, 0)",5.42,[351],[3]
20230724T231729,"(1, 1, 0)",9.23,[488],[3]
20230724T231739,"(1, 0, 0)",5.24,[386],[3]
20230724T231744,"(1, 1, 0)",6.42,[485],[3]
20230724T231750,"(0, 1, 0)",8.4,[395],[3]
20230724T231759,"(1, 1, 0)",8.07,[392],[3]
20230724T231807,"(0, 0, 1)",9.98,[601],[3]
20230724T231817,"(1, 0, 0)",8.76,[403],[3]
20230724T231826,"(0, 0, 1)",4.33,[386],[3]
20230724T231830,"(0, 1, 0)",2.24,[504],[3]
20230724T231832,"(1, 0, 0)",1.81,[456],[3]
20230724T231834,"(1, 1, 0)",3.12,[366],[3]
20230724T231837,"(0, 1, 0)",6.88,[381],[3]
20230724T231844,"(1, 1, 0)",9.4,[428],[3]
20230724T231853,"(0, 0, 1)",6.75,[941],[3]
20230724T231900,"(1, 1, 0)",9.0,[419],[3]
20230724T231909,"(1, 0, 0)",3.66,[612],[3]
20230724T231913,"(1, 1, 0)",7.39,[478],[3]
20230724T231920,"(0, 0, 1)",3.98,[424],[3]
20230724T231924,"(0, 1, 0)",2.33,[352],[3]
20230724T231927,"(1, 0, 0)",9.54,[391],[3]
20230724T231936,"(1, 1, 0)",7.17,[391],[3]
20230724T231943,"(1, 0, 0)",4.97,[459],[3]
20230724T231948,"(1, 1, 0)",4.25,[422],[3]
20230724T231953,"(0, 1, 0)",5.55,[789],[3]
20230724T231958,"(1, 0, 0)",9.94,[515],[3]
20230724T232008,"(1, 1, 0)",6.61,[341],[3]
20230724T232015,"(1, 0, 0)",8.33,[404],[3]
20230724T232023,"(0, 1, 0)",5.39,[394],[3]
20230724T232029,"(1, 0, 0)",4.93,[538],[3]
20230724T232034,"(0, 1, 0)",7.96,[411],[3]
20230724T232042,"(0, 0, 1)",1.4,[266],[3]
20230724T232043,"(1, 0, 0)",1.26,[],[]
20230724T232044,"(0, 1, 0)",4.68,[344],[3]
20230724T232049,"(1, 0, 0)",7.05,[271],[3]
20230724T232056,"(0, 1, 0)",8.13,[384],[3]
20230724T232104,"(0, 0, 1)",10.0,[370],[3]
