Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230724T230505,"(0, 1, 0)",1.55,[493],[0]
20230724T230506,"(1, 1, 0)",6.42,[398],[0]
20230724T230513,"(1, 0, 0)",5.25,[494],[0]
20230724T230518,"(0, 1, 0)",7.84,[306],[0]
20230724T230526,"(0, 0, 1)",9.04,[351],[0]
20230724T230535,"(1, 0, 0)",7.36,[277],[0]
20230724T230542,"(0, 0, 1)",7.84,[384],[0]
20230724T230550,"(1, 1, 0)",1.3,[407],[0]
20230724T230552,"(0, 0, 1)",9.97,"[344, 9579]","[0, 0]"
20230724T230602,"(1, 1, 0)",2.4,[1617],[0]
20230724T230604,"(0, 1, 0)",6.8,[682],[0]
20230724T230611,"(0, 0, 1)",4.49,[397],[0]
20230724T230615,"(1, 1, 0)",8.62,"[291, 7860]","[0, 0]"
20230724T230624,"(0, 0, 1)",6.64,[601],[0]
20230724T230631,"(1, 0, 0)",2.21,[350],[0]
20230724T230633,"(0, 0, 1)",4.74,[398],[0]
20230724T230638,"(1, 1, 0)",1.38,[456],[0]
20230724T230639,"(1, 0, 0)",6.85,[353],[0]
20230724T230646,"(0, 1, 0)",2.19,[564],[0]
20230724T230648,"(1, 1, 0)",9.14,[687],[0]
20230724T230657,"(1, 0, 0)",6.15,[379],[0]
20230724T230703,"(0, 1, 0)",2.97,[465],[0]
20230724T230706,"(1, 1, 0)",4.22,[485],[0]
20230724T230711,"(0, 0, 1)",4.4,[312],[0]
20230724T230715,"(1, 0, 0)",1.73,[267],[0]
20230724T230717,"(0, 0, 1)",1.9,[350],[0]
20230724T230719,"(0, 1, 0)",4.07,[268],[0]
20230724T230723,"(1, 0, 0)",2.23,[],[]
20230724T230725,"(0, 0, 1)",5.3,[305],[0]
20230724T230730,"(0, 1, 0)",1.83,[297],[0]
20230724T230732,"(1, 1, 0)",7.45,[299],[0]
20230724T230740,"(1, 0, 0)",6.19,[1389],[0]
20230724T230746,"(1, 1, 0)",5.57,[288],[0]
20230724T230752,"(1, 0, 0)",1.44,[953],[0]
20230724T230753,"(0, 0, 1)",5.32,[540],[0]
20230724T230758,"(1, 1, 0)",1.89,[322],[0]
20230724T230800,"(0, 1, 0)",1.38,[365],[0]
20230724T230802,"(1, 0, 0)",2.29,[374],[0]
20230724T230804,"(1, 1, 0)",2.03,[401],[0]
20230724T230806,"(0, 1, 0)",1.9,[328],[0]
20230724T230808,"(0, 0, 1)",2.55,[368],[0]
20230724T230810,"(1, 0, 0)",9.92,[288],[0]
20230724T230820,"(0, 0, 1)",9.77,[575],[0]
20230724T230830,"(1, 0, 0)",5.29,[432],[0]
20230724T230836,"(0, 0, 1)",5.67,[1495],[0]
20230724T230841,"(0, 1, 0)",3.18,[2953],[0]
20230724T230844,"(1, 0, 0)",1.04,[410],[0]
20230724T230845,"(1, 1, 0)",7.5,[342],[0]
20230724T230853,"(0, 1, 0)",2.85,[985],[0]
20230724T230856,"(0, 0, 1)",1.49,[527],[0]
20230724T230857,"(1, 1, 0)",2.38,[293],[0]
20230724T230900,"(1, 0, 0)",1.7,[1101],[0]
20230724T230902,"(0, 0, 1)",8.09,[387],[0]
20230724T230910,"(0, 1, 0)",8.99,[3112],[0]
20230724T230919,"(1, 0, 0)",7.62,[313],[0]
20230724T230926,"(0, 1, 0)",4.32,[350],[0]
20230724T230931,"(1, 1, 0)",7.91,[353],[0]
20230724T230939,"(0, 1, 0)",6.04,[395],[0]
20230724T230945,"(1, 1, 0)",2.59,[472],[0]
20230724T230947,"(0, 0, 1)",3.15,[366],[0]
20230724T230950,"(0, 1, 0)",6.87,[],[]
20230724T230957,"(1, 1, 0)",8.12,"[344, 5403]","[0, 0]"
20230724T231005,"(1, 0, 0)",2.07,[1151],[0]
20230724T231007,"(0, 1, 0)",8.14,[376],[0]
20230724T231016,"(1, 1, 0)",9.63,[1448],[0]
20230724T231025,"(0, 1, 0)",1.32,[287],[0]
20230724T231027,"(0, 0, 1)",4.0,[342],[0]
20230724T231031,"(1, 0, 0)",7.04,[414],[0]
20230724T231038,"(0, 0, 1)",8.35,[4321],[0]
20230724T231046,"(0, 1, 0)",7.35,[322],[0]
20230724T231053,"(1, 1, 0)",1.64,[347],[0]
20230724T231055,"(0, 0, 1)",3.36,[404],[0]
20230724T231059,"(1, 1, 0)",2.85,[1577],[0]
20230724T231101,"(0, 0, 1)",5.86,[480],[0]
20230724T231107,"(0, 1, 0)",3.95,[2871],[0]
20230724T231111,"(1, 1, 0)",7.17,[349],[0]
20230724T231118,"(1, 0, 0)",9.03,[2101],[0]
20230724T231127,"(1, 1, 0)",5.54,[1087],[0]
20230724T231133,"(1, 0, 0)",4.28,[568],[0]
20230724T231137,"(0, 1, 0)",8.42,[347],[0]
20230724T231146,"(1, 0, 0)",3.74,[356],[0]
20230724T231150,"(1, 1, 0)",4.55,[2225],[0]
20230724T231154,"(1, 0, 0)",9.1,[376],[0]
20230724T231203,"(1, 1, 0)",6.5,[338],[0]
20230724T231210,"(0, 1, 0)",9.38,[382],[0]
20230724T231219,"(0, 0, 1)",9.4,[335],[0]
20230724T231229,"(0, 1, 0)",1.12,[],[]
20230724T231230,"(1, 0, 0)",7.58,"[276, 6597]","[0, 0]"
20230724T231237,"(0, 1, 0)",8.18,[436],[0]
20230724T231245,"(1, 1, 0)",6.8,[1488],[0]
20230724T231252,"(0, 1, 0)",5.95,[353],[0]
20230724T231258,"(0, 0, 1)",2.37,[1101],[0]
20230724T231301,"(1, 0, 0)",4.21,[378],[0]
20230724T231305,"(0, 0, 1)",6.05,[2380],[0]
20230724T231311,"(0, 1, 0)",8.11,[3335],[0]
20230724T231319,"(0, 0, 1)",5.76,[],[]
20230724T231325,"(1, 0, 0)",6.89,[579],[0]
20230724T231332,"(0, 0, 1)",7.28,[343],[0]
20230724T231339,"(1, 0, 0)",2.43,[],[]
20230724T231342,"(0, 0, 1)",8.1,"[208, 4435]","[0, 0]"
20230724T231350,"(1, 0, 0)",2.36,[458],[0]
20230724T231352,"(0, 0, 1)",2.57,[1108],[0]
20230724T231355,"(1, 0, 0)",8.14,[530],[0]
20230724T231403,"(0, 0, 1)",3.17,[319],[0]
20230724T231406,"(0, 1, 0)",4.91,[350],[0]
20230724T231411,"(0, 0, 1)",7.87,"[401, 7701]","[0, 0]"
20230724T231419,"(1, 1, 0)",7.67,[800],[0]
20230724T231426,"(0, 0, 1)",4.47,[324],[0]
20230724T231431,"(0, 1, 0)",3.55,[323],[0]
20230724T231435,"(0, 0, 1)",4.42,[419],[0]
20230724T231439,"(1, 1, 0)",7.92,[265],[0]
20230724T231447,"(0, 0, 1)",7.86,[493],[0]
20230724T231455,"(1, 1, 0)",8.54,[562],[0]
20230724T231503,"(1, 0, 0)",8.65,[326],[0]
20230724T231512,"(0, 1, 0)",4.35,[565],[0]
20230724T231516,"(0, 0, 1)",7.67,[391],[0]
20230724T231524,"(1, 1, 0)",8.67,[376],[0]
20230724T231533,"(0, 1, 0)",8.03,[514],[0]
20230724T231541,"(1, 0, 0)",1.57,[414],[0]
20230724T231542,"(1, 1, 0)",8.25,[412],[0]
20230724T231551,"(0, 1, 0)",7.54,[776],[0]
20230724T231558,"(1, 1, 0)",7.68,[],[]
20230724T231606,"(0, 1, 0)",5.95,[940],[0]
20230724T231612,"(1, 0, 0)",1.95,[688],[0]
20230724T231614,"(1, 1, 0)",8.67,[328],[0]
20230724T231623,"(0, 0, 1)",9.91,[316],[0]
20230724T231633,"(1, 0, 0)",2.97,[498],[0]
20230724T231636,"(1, 1, 0)",5.39,[472],[0]
20230724T231641,"(0, 1, 0)",2.58,[412],[0]
20230724T231644,"(1, 0, 0)",9.65,"[476, 7932]","[0, 0]"
20230724T231653,"(0, 1, 0)",8.85,[403],[0]
20230724T231702,"(1, 1, 0)",7.67,[4966],[0]
20230724T231710,"(0, 0, 1)",5.32,[360],[0]
20230724T231715,"(1, 0, 0)",9.58,[],[]
20230724T231725,"(1, 1, 0)",8.29,[379],[0]
20230724T231733,"(0, 0, 1)",7.14,[384],[0]
20230724T231740,"(1, 1, 0)",3.65,[2228],[0]
20230724T231744,"(0, 1, 0)",6.22,[],[]
20230724T231750,"(1, 0, 0)",5.36,"[6, 556]","[0, 0]"
20230724T231755,"(0, 0, 1)",8.74,[7519],[0]
20230724T231804,"(1, 1, 0)",2.84,[],[]
20230724T231807,"(1, 0, 0)",4.4,[1701],[0]
20230724T231812,"(0, 1, 0)",8.22,[7273],[0]
20230724T231820,"(1, 0, 0)",1.14,[811],[0]
20230724T231821,"(0, 1, 0)",3.6,[451],[0]
20230724T231825,"(1, 1, 0)",9.92,[6945],[0]
20230724T231834,"(1, 0, 0)",9.14,[],[]
20230724T231844,"(0, 1, 0)",1.94,[],[]
20230724T231846,"(0, 0, 1)",9.45,[4673],[0]
20230724T231855,"(1, 1, 0)",3.88,[],[]
20230724T231859,"(0, 0, 1)",3.54,[],[]
20230724T231903,"(0, 1, 0)",3.98,[713],[0]
20230724T231907,"(0, 0, 1)",9.05,[449],[0]
20230724T231916,"(1, 0, 0)",4.25,[346],[0]
20230724T231920,"(0, 0, 1)",2.06,[],[]
20230724T231922,"(1, 0, 0)",3.18,"[154, 899]","[0, 0]"
20230724T231925,"(0, 0, 1)",5.64,[591],[0]
20230724T231931,"(1, 1, 0)",5.42,[422],[0]
20230724T231936,"(0, 1, 0)",8.05,[329],[0]
20230724T231944,"(0, 0, 1)",7.58,[322],[0]
20230724T231952,"(1, 1, 0)",9.13,[312],[0]
20230724T232001,"(1, 0, 0)",9.96,[371],[0]
20230724T232011,"(0, 1, 0)",1.67,[326],[0]
20230724T232013,"(1, 0, 0)",5.55,[287],[0]
20230724T232018,"(1, 1, 0)",4.13,[408],[0]
20230724T232022,"(0, 1, 0)",9.42,[385],[0]
20230724T232032,"(1, 0, 0)",5.7,[411],[0]
20230724T232038,"(1, 1, 0)",4.71,[678],[0]
20230724T232042,"(0, 0, 1)",8.5,[509],[0]
20230724T232051,"(0, 1, 0)",6.6,"[348, 5889]","[0, 0]"
20230724T232058,"(0, 0, 1)",1.38,[642],[0]
20230724T232059,"(1, 0, 0)",2.84,[327],[0]
20230724T232102,"(1, 1, 0)",5.54,[422],[0]
20230724T232107,"(1, 0, 0)",6.77,[937],[0]
