Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230729T213950,"(1, 1, 0)",6.19,[330],[3]
20230729T213956,"(0, 0, 1)",7.34,[344],[3]
20230729T214004,"(1, 1, 0)",6.43,[390],[3]
20230729T214010,"(1, 0, 0)",4.32,[344],[3]
20230729T214015,"(0, 1, 0)",8.09,[383],[3]
20230729T214023,"(1, 0, 0)",8.95,[361],[3]
20230729T214032,"(1, 1, 0)",1.84,[360],[3]
20230729T214034,"(0, 0, 1)",4.06,[459],[3]
20230729T214038,"(1, 0, 0)",6.59,[449],[3]
20230729T214044,"(0, 0, 1)",4.86,[298],[3]
20230729T214049,"(1, 0, 0)",6.69,[324],[3]
20230729T214056,"(0, 0, 1)",4.21,[393],[3]
20230729T214100,"(1, 0, 0)",1.41,[357],[3]
20230729T214101,"(0, 0, 1)",7.62,[],[]
20230729T214109,"(0, 1, 0)",9.81,[384],[3]
20230729T214119,"(1, 0, 0)",6.58,[274],[3]
20230729T214126,"(0, 1, 0)",4.49,[361],[3]
20230729T214130,"(1, 1, 0)",6.84,[450],[3]
20230729T214137,"(0, 0, 1)",7.21,[348],[3]
20230729T214144,"(0, 1, 0)",5.07,[281],[3]
20230729T214149,"(0, 0, 1)",8.29,[373],[3]
20230729T214158,"(1, 0, 0)",5.13,[431],[3]
20230729T214203,"(0, 0, 1)",1.83,[420],[3]
20230729T214205,"(1, 1, 0)",9.8,[455],[3]
20230729T214214,"(0, 0, 1)",7.11,[339],[3]
20230729T214221,"(1, 1, 0)",6.7,[304],[3]
20230729T214228,"(0, 1, 0)",5.34,[460],[3]
20230729T214234,"(0, 0, 1)",5.44,[434],[3]
20230729T214239,"(0, 1, 0)",3.16,[423],[3]
20230729T214242,"(1, 0, 0)",4.57,[315],[3]
20230729T214247,"(1, 1, 0)",4.67,[357],[3]
20230729T214251,"(1, 0, 0)",7.64,[425],[3]
20230729T214259,"(0, 0, 1)",7.36,[376],[3]
20230729T214307,"(1, 0, 0)",5.62,[354],[3]
20230729T214312,"(1, 1, 0)",2.99,[338],[3]
20230729T214315,"(1, 0, 0)",8.65,"[281, 6100]","[3, 3]"
20230729T214324,"(0, 0, 1)",8.49,[300],[3]
20230729T214332,"(0, 1, 0)",6.16,[351],[3]
20230729T214339,"(0, 0, 1)",2.15,[338],[3]
20230729T214341,"(1, 1, 0)",7.71,[],[]
20230729T214348,"(0, 1, 0)",5.65,[421],[3]
20230729T214354,"(1, 0, 0)",2.94,[381],[3]
20230729T214357,"(1, 1, 0)",4.87,[361],[3]
20230729T214402,"(0, 1, 0)",6.76,[296],[3]
20230729T214409,"(1, 1, 0)",1.34,[408],[3]
20230729T214410,"(0, 0, 1)",3.91,[500],[3]
20230729T214414,"(1, 0, 0)",1.77,[319],[3]
20230729T214416,"(1, 1, 0)",2.03,[389],[3]
20230729T214418,"(1, 0, 0)",4.5,[321],[3]
20230729T214422,"(0, 0, 1)",8.11,[297],[3]
20230729T214431,"(1, 1, 0)",6.26,[414],[3]
20230729T214437,"(0, 1, 0)",8.36,[418],[3]
20230729T214445,"(1, 1, 0)",5.71,[1375],[3]
20230729T214451,"(0, 0, 1)",4.81,[357],[3]
20230729T214456,"(1, 0, 0)",1.0,[336],[3]
20230729T214457,"(1, 1, 0)",3.85,[326],[3]
20230729T214501,"(0, 1, 0)",5.08,[331],[3]
20230729T214506,"(1, 0, 0)",7.69,[389],[3]
20230729T214513,"(1, 1, 0)",5.25,[333],[3]
20230729T214519,"(0, 1, 0)",3.32,[566],[3]
20230729T214522,"(1, 1, 0)",2.66,[1626],[3]
20230729T214525,"(0, 1, 0)",2.71,[302],[3]
20230729T214527,"(1, 0, 0)",3.21,[468],[3]
20230729T214531,"(0, 0, 1)",3.61,[356],[3]
20230729T214534,"(1, 1, 0)",1.55,[301],[3]
20230729T214536,"(0, 1, 0)",6.64,"[372, 3227]","[3, 3]"
20230729T214543,"(1, 0, 0)",2.99,[318],[3]
20230729T214546,"(0, 1, 0)",5.4,[647],[3]
20230729T214551,"(1, 0, 0)",1.35,[327],[3]
20230729T214552,"(0, 0, 1)",7.28,"[448, 5189]","[3, 3]"
20230729T214600,"(1, 1, 0)",2.2,[402],[3]
20230729T214602,"(0, 1, 0)",3.84,[450],[3]
20230729T214606,"(1, 1, 0)",5.78,[],[]
20230729T214612,"(0, 1, 0)",7.1,[415],[3]
20230729T214619,"(0, 0, 1)",2.06,[441],[3]
20230729T214621,"(1, 1, 0)",6.81,[427],[3]
20230729T214628,"(0, 1, 0)",3.96,[439],[3]
20230729T214632,"(1, 1, 0)",4.0,[444],[3]
20230729T214636,"(0, 1, 0)",3.6,[1309],[3]
20230729T214639,"(0, 0, 1)",2.17,[333],[3]
20230729T214641,"(0, 1, 0)",9.15,[356],[3]
20230729T214651,"(0, 0, 1)",6.09,[],[]
20230729T214657,"(1, 0, 0)",3.75,[1063],[3]
20230729T214700,"(0, 0, 1)",9.75,[332],[3]
20230729T214710,"(1, 0, 0)",5.5,[1327],[3]
20230729T214716,"(0, 1, 0)",1.62,[],[]
20230729T214717,"(1, 0, 0)",1.57,[743],[3]
20230729T214719,"(1, 1, 0)",1.21,[695],[3]
20230729T214720,"(0, 0, 1)",6.41,[368],[3]
20230729T214727,"(0, 1, 0)",3.16,[737],[3]
20230729T214730,"(1, 0, 0)",9.82,[339],[3]
20230729T214740,"(1, 1, 0)",9.15,[319],[3]
20230729T214749,"(0, 1, 0)",5.13,[666],[3]
20230729T214754,"(1, 1, 0)",2.21,[],[]
20230729T214756,"(0, 0, 1)",7.74,[302],[3]
20230729T214804,"(0, 1, 0)",6.08,[422],[3]
20230729T214810,"(0, 0, 1)",4.2,[616],[3]
20230729T214814,"(1, 0, 0)",8.39,[3692],[3]
20230729T214823,"(1, 1, 0)",4.22,[],[]
20230729T214827,"(0, 0, 1)",8.23,[378],[3]
20230729T214835,"(0, 1, 0)",5.98,[632],[3]
20230729T214841,"(1, 0, 0)",8.53,[828],[3]
20230729T214850,"(0, 0, 1)",3.49,[],[]
20230729T214853,"(0, 1, 0)",6.05,[3837],[3]
20230729T214859,"(0, 0, 1)",6.67,[410],[3]
20230729T214906,"(0, 1, 0)",5.94,[290],[3]
20230729T214912,"(1, 1, 0)",9.77,[2285],[3]
20230729T214922,"(0, 0, 1)",5.89,[2056],[3]
20230729T214928,"(0, 1, 0)",6.23,[284],[3]
20230729T214934,"(1, 0, 0)",1.32,[322],[3]
20230729T214935,"(0, 1, 0)",3.07,[349],[3]
20230729T214938,"(1, 1, 0)",8.21,"[321, 8008]","[3, 3]"
20230729T214947,"(1, 0, 0)",1.63,[],[]
20230729T214948,"(1, 1, 0)",9.07,[7100],[3]
20230729T214957,"(1, 0, 0)",8.83,[399],[3]
20230729T215006,"(1, 1, 0)",7.85,[3041],[3]
