Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230729T220445,"(1, 0, 0)",7.35,[388],[3]
20230729T220453,"(0, 0, 1)",4.14,[331],[3]
20230729T220457,"(1, 0, 0)",4.77,[342],[3]
20230729T220502,"(0, 1, 0)",6.51,[390],[3]
20230729T220508,"(1, 0, 0)",1.47,[336],[3]
20230729T220510,"(0, 0, 1)",1.14,[324],[3]
20230729T220511,"(1, 1, 0)",1.33,[316],[3]
20230729T220512,"(1, 0, 0)",3.0,[288],[3]
20230729T220515,"(0, 1, 0)",7.14,[259],[3]
20230729T220522,"(1, 1, 0)",1.63,[306],[3]
20230729T220524,"(0, 0, 1)",6.84,[373],[3]
20230729T220531,"(1, 1, 0)",1.07,[314],[3]
20230729T220532,"(1, 0, 0)",9.6,[365],[3]
20230729T220542,"(0, 0, 1)",8.4,[319],[3]
20230729T220550,"(1, 1, 0)",3.0,[379],[3]
20230729T220553,"(0, 1, 0)",6.07,[378],[3]
20230729T220559,"(1, 0, 0)",4.22,[302],[3]
20230729T220603,"(1, 1, 0)",4.4,[403],[3]
20230729T220608,"(0, 0, 1)",2.71,[316],[3]
20230729T220611,"(1, 1, 0)",7.67,[385],[3]
20230729T220618,"(1, 0, 0)",5.74,[310],[3]
20230729T220624,"(1, 1, 0)",2.04,[314],[3]
20230729T220626,"(1, 0, 0)",9.76,[404],[3]
20230729T220636,"(1, 1, 0)",5.18,[278],[3]
20230729T220641,"(0, 0, 1)",1.93,[377],[3]
20230729T220643,"(0, 1, 0)",7.51,[352],[3]
20230729T220651,"(1, 0, 0)",3.59,[317],[3]
20230729T220654,"(0, 1, 0)",2.79,[312],[3]
20230729T220657,"(1, 0, 0)",1.09,[347],[3]
20230729T220658,"(0, 0, 1)",1.15,[362],[3]
20230729T220659,"(1, 0, 0)",8.38,[304],[3]
20230729T220708,"(0, 0, 1)",8.97,[344],[3]
20230729T220717,"(0, 1, 0)",1.5,[338],[3]
20230729T220718,"(1, 1, 0)",5.85,[388],[3]
20230729T220724,"(0, 1, 0)",2.78,[387],[3]
20230729T220727,"(1, 1, 0)",5.7,[702],[3]
20230729T220733,"(0, 1, 0)",6.91,[424],[3]
20230729T220739,"(1, 0, 0)",7.14,[288],[3]
20230729T220747,"(1, 1, 0)",4.32,[298],[3]
20230729T220751,"(0, 1, 0)",4.6,[306],[3]
20230729T220756,"(0, 0, 1)",1.69,[283],[3]
20230729T220757,"(0, 1, 0)",2.14,[762],[3]
20230729T220800,"(1, 0, 0)",4.2,[309],[3]
20230729T220804,"(1, 1, 0)",9.43,[275],[3]
20230729T220813,"(0, 1, 0)",5.02,[327],[3]
20230729T220818,"(0, 0, 1)",7.28,[359],[3]
20230729T220826,"(1, 1, 0)",1.87,[333],[3]
20230729T220827,"(0, 1, 0)",1.18,[399],[3]
20230729T220829,"(1, 0, 0)",5.38,[362],[3]
20230729T220834,"(0, 1, 0)",9.15,[298],[3]
20230729T220843,"(0, 0, 1)",6.22,[281],[3]
20230729T220849,"(1, 1, 0)",4.04,[519],[3]
20230729T220853,"(0, 0, 1)",5.45,[364],[3]
20230729T220859,"(1, 0, 0)",6.25,[330],[3]
20230729T220905,"(1, 1, 0)",6.79,[413],[3]
20230729T220912,"(0, 1, 0)",5.71,[430],[3]
20230729T220918,"(0, 0, 1)",1.96,[395],[3]
20230729T220920,"(1, 0, 0)",1.8,[559],[3]
20230729T220922,"(1, 1, 0)",4.16,[555],[3]
20230729T220926,"(0, 0, 1)",5.35,[410],[3]
20230729T220931,"(0, 1, 0)",1.52,[412],[3]
20230729T220933,"(1, 1, 0)",5.66,[765],[3]
20230729T220938,"(1, 0, 0)",2.71,[288],[3]
20230729T220941,"(1, 1, 0)",2.33,[322],[3]
20230729T220943,"(1, 0, 0)",6.07,[429],[3]
20230729T220949,"(0, 1, 0)",6.19,[325],[3]
20230729T220956,"(0, 0, 1)",2.13,[341],[3]
20230729T220958,"(1, 1, 0)",7.47,[519],[3]
20230729T221005,"(0, 0, 1)",3.08,[363],[3]
20230729T221008,"(1, 0, 0)",5.09,[488],[3]
20230729T221014,"(0, 0, 1)",2.8,[378],[3]
20230729T221016,"(0, 1, 0)",9.78,[465],[3]
20230729T221026,"(1, 0, 0)",1.43,[335],[3]
20230729T221028,"(1, 1, 0)",8.45,[406],[3]
20230729T221036,"(1, 0, 0)",9.28,[489],[3]
20230729T221045,"(1, 1, 0)",7.39,[367],[3]
20230729T221053,"(0, 0, 1)",2.03,[364],[3]
20230729T221055,"(0, 1, 0)",3.03,[396],[3]
20230729T221058,"(1, 1, 0)",8.67,[428],[3]
20230729T221107,"(0, 0, 1)",4.34,[381],[3]
20230729T221111,"(1, 1, 0)",7.33,[309],[3]
20230729T221118,"(0, 0, 1)",3.11,[353],[3]
20230729T221121,"(1, 1, 0)",8.9,[448],[3]
20230729T221130,"(0, 0, 1)",5.45,[523],[3]
20230729T221136,"(0, 1, 0)",9.96,[413],[3]
20230729T221146,"(1, 0, 0)",1.22,[338],[3]
20230729T221147,"(0, 1, 0)",1.46,[555],[3]
20230729T221149,"(0, 0, 1)",2.32,[350],[3]
20230729T221151,"(1, 0, 0)",8.76,[272],[3]
20230729T221200,"(1, 1, 0)",3.44,[506],[3]
20230729T221203,"(0, 1, 0)",3.22,[367],[3]
20230729T221206,"(1, 0, 0)",8.82,[380],[3]
20230729T221215,"(0, 0, 1)",4.24,[311],[3]
20230729T221219,"(0, 1, 0)",1.41,[393],[3]
20230729T221221,"(0, 0, 1)",1.36,[441],[3]
20230729T221222,"(1, 0, 0)",4.44,[453],[3]
20230729T221227,"(0, 1, 0)",1.15,[388],[3]
20230729T221228,"(1, 0, 0)",2.35,[718],[3]
20230729T221230,"(1, 1, 0)",9.02,[312],[3]
20230729T221239,"(0, 0, 1)",4.17,[396],[3]
20230729T221244,"(1, 0, 0)",2.4,[399],[3]
20230729T221246,"(0, 0, 1)",1.75,[428],[3]
20230729T221248,"(1, 0, 0)",3.33,[433],[3]
20230729T221251,"(0, 0, 1)",2.7,[341],[3]
20230729T221254,"(1, 1, 0)",7.85,[339],[3]
20230729T221302,"(1, 0, 0)",9.5,[347],[3]
20230729T221311,"(0, 0, 1)",7.44,[319],[3]
20230729T221319,"(1, 1, 0)",5.78,[440],[3]
20230729T221324,"(0, 1, 0)",5.44,[324],[3]
20230729T221330,"(1, 1, 0)",1.19,[593],[3]
20230729T221331,"(0, 1, 0)",6.89,[366],[3]
20230729T221338,"(1, 0, 0)",4.77,[364],[3]
20230729T221343,"(0, 0, 1)",4.03,[302],[3]
20230729T221347,"(0, 1, 0)",6.16,[317],[3]
20230729T221353,"(0, 0, 1)",4.94,[462],[3]
20230729T221358,"(0, 1, 0)",3.74,[321],[3]
20230729T221402,"(0, 0, 1)",2.68,[334],[3]
20230729T221404,"(0, 1, 0)",7.42,[314],[3]
20230729T221412,"(1, 0, 0)",4.07,[316],[3]
20230729T221416,"(0, 0, 1)",9.8,[379],[3]
20230729T221426,"(1, 0, 0)",4.12,[366],[3]
20230729T221430,"(0, 0, 1)",4.07,[485],[3]
20230729T221434,"(0, 1, 0)",6.81,[345],[3]
20230729T221441,"(0, 0, 1)",2.67,[356],[3]
20230729T221444,"(0, 1, 0)",3.56,[471],[3]
20230729T221447,"(1, 1, 0)",2.67,[309],[3]
20230729T221450,"(0, 0, 1)",9.32,[443],[3]
20230729T221459,"(1, 0, 0)",2.37,[351],[3]
20230729T221502,"(0, 1, 0)",8.32,[356],[3]
20230729T221510,"(1, 0, 0)",9.29,[353],[3]
20230729T221519,"(0, 1, 0)",5.67,[405],[3]
20230729T221525,"(1, 1, 0)",7.24,[435],[3]
20230729T221532,"(0, 1, 0)",5.0,[385],[3]
20230729T221537,"(1, 1, 0)",7.58,[362],[3]
20230729T221545,"(1, 0, 0)",3.43,[300],[3]
20230729T221548,"(0, 0, 1)",1.92,[450],[3]
20230729T221550,"(1, 1, 0)",1.39,[319],[3]
20230729T221552,"(1, 0, 0)",1.57,[342],[3]
20230729T221553,"(1, 1, 0)",4.25,[306],[3]
20230729T221557,"(0, 1, 0)",7.98,[318],[3]
20230729T221605,"(1, 1, 0)",6.46,[532],[3]
20230729T221612,"(0, 1, 0)",2.5,[705],[3]
20230729T221614,"(1, 1, 0)",1.91,[516],[3]
20230729T221616,"(1, 0, 0)",2.35,[490],[3]
20230729T221619,"(0, 1, 0)",9.43,[340],[3]
20230729T221628,"(1, 0, 0)",7.8,[362],[3]
20230729T221636,"(1, 1, 0)",6.33,[307],[3]
20230729T221642,"(1, 0, 0)",6.08,[431],[3]
20230729T221649,"(1, 1, 0)",9.71,[333],[3]
20230729T221658,"(0, 0, 1)",2.52,[412],[3]
20230729T221701,"(0, 1, 0)",4.21,[360],[3]
20230729T221705,"(1, 0, 0)",4.28,[286],[3]
20230729T221709,"(0, 1, 0)",6.99,[419],[3]
20230729T221716,"(1, 0, 0)",8.76,[340],[3]
20230729T221725,"(1, 1, 0)",9.04,[388],[3]
20230729T221734,"(1, 0, 0)",8.41,[392],[3]
20230729T221743,"(0, 0, 1)",8.64,[431],[3]
20230729T221751,"(0, 1, 0)",5.0,[385],[3]
20230729T221756,"(0, 0, 1)",7.9,[417],[3]
20230729T221804,"(1, 0, 0)",2.92,[810],[3]
20230729T221807,"(0, 1, 0)",4.86,[611],[3]
20230729T221812,"(1, 1, 0)",5.65,[334],[3]
20230729T221818,"(1, 0, 0)",8.84,[279],[3]
20230729T221827,"(0, 1, 0)",8.86,[299],[3]
20230729T221835,"(0, 0, 1)",9.57,[336],[3]
20230729T221845,"(0, 1, 0)",8.83,[383],[3]
20230729T221854,"(1, 0, 0)",3.83,[360],[3]
20230729T221858,"(0, 0, 1)",6.09,[398],[3]
20230729T221904,"(1, 1, 0)",1.79,[442],[3]
20230729T221906,"(0, 1, 0)",3.45,[431],[3]
20230729T221909,"(0, 0, 1)",9.18,"[313, 7660]","[3, 3]"
20230729T221918,"(0, 1, 0)",3.07,[316],[3]
20230729T221921,"(1, 1, 0)",9.97,[391],[3]
20230729T221931,"(1, 0, 0)",3.13,[312],[3]
20230729T221935,"(0, 1, 0)",6.71,[362],[3]
20230729T221941,"(1, 1, 0)",1.2,[423],[3]
20230729T221943,"(0, 0, 1)",2.03,[463],[3]
20230729T221945,"(1, 0, 0)",8.95,[400],[3]
20230729T221954,"(0, 0, 1)",9.38,"[353, 5381]","[3, 3]"
