Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230717T232248,"(0, 0, 1)",9.7,[360],[0]
20230717T232258,"(1, 0, 0)",8.4,[384],[0]
20230717T232306,"(0, 1, 0)",3.91,[390],[0]
20230717T232310,"(0, 0, 1)",2.7,[442],[0]
20230717T232313,"(1, 1, 0)",5.15,[1145],[0]
20230717T232318,"(0, 0, 1)",6.88,[1247],[0]
20230717T232325,"(1, 1, 0)",1.55,[482],[0]
20230717T232327,"(0, 0, 1)",7.65,[727],[0]
20230717T232334,"(1, 0, 0)",6.56,[410],[0]
20230717T232341,"(0, 1, 0)",7.96,[2703],[0]
20230717T232349,"(0, 0, 1)",3.44,[1293],[0]
20230717T232352,"(1, 1, 0)",8.95,[393],[0]
20230717T232401,"(0, 0, 1)",5.02,[],[]
20230717T232406,"(1, 1, 0)",5.76,[819],[0]
20230717T232412,"(0, 0, 1)",2.09,[445],[0]
20230717T232414,"(1, 0, 0)",7.99,[373],[0]
20230717T232422,"(0, 1, 0)",9.45,[309],[0]
20230717T232432,"(1, 1, 0)",8.81,"[436, 6689]","[0, 0]"
20230717T232441,"(1, 0, 0)",1.7,[318],[0]
20230717T232442,"(1, 1, 0)",7.68,[307],[0]
20230717T232450,"(1, 0, 0)",2.43,[327],[0]
20230717T232453,"(1, 1, 0)",8.87,[389],[0]
20230717T232501,"(0, 1, 0)",4.74,[395],[0]
20230717T232506,"(1, 1, 0)",9.24,[347],[0]
20230717T232515,"(0, 0, 1)",6.08,[2822],[0]
20230717T232522,"(1, 0, 0)",1.29,[361],[0]
20230717T232523,"(0, 0, 1)",8.13,[419],[0]
20230717T232531,"(0, 1, 0)",6.92,[411],[0]
20230717T232538,"(1, 1, 0)",6.24,[407],[0]
20230717T232544,"(0, 1, 0)",8.58,[],[]
20230717T232553,"(1, 1, 0)",2.45,[308],[0]
20230717T232555,"(1, 0, 0)",4.19,[322],[0]
20230717T232600,"(0, 1, 0)",4.88,[562],[0]
20230717T232604,"(0, 0, 1)",4.43,[],[]
20230717T232609,"(1, 0, 0)",4.55,[897],[0]
20230717T232613,"(0, 0, 1)",1.58,[400],[0]
20230717T232615,"(1, 0, 0)",4.55,[],[]
20230717T232620,"(0, 1, 0)",8.15,[3113],[0]
20230717T232628,"(0, 0, 1)",6.89,[376],[0]
20230717T232635,"(1, 1, 0)",4.04,[3668],[0]
20230717T232639,"(1, 0, 0)",3.11,[330],[0]
20230717T232642,"(1, 1, 0)",5.95,[],[]
20230717T232648,"(0, 0, 1)",6.45,[274],[0]
20230717T232654,"(1, 0, 0)",5.31,[382],[0]
20230717T232700,"(1, 1, 0)",9.1,[2029],[0]
20230717T232709,"(1, 0, 0)",5.13,[553],[0]
20230717T232714,"(0, 0, 1)",3.23,[421],[0]
20230717T232717,"(0, 1, 0)",2.84,[362],[0]
20230717T232720,"(1, 0, 0)",3.08,[364],[0]
20230717T232723,"(0, 0, 1)",4.08,[269],[0]
20230717T232727,"(1, 1, 0)",6.35,[810],[0]
20230717T232734,"(1, 0, 0)",4.6,[342],[0]
20230717T232738,"(1, 1, 0)",1.14,[309],[0]
20230717T232739,"(1, 0, 0)",2.77,[354],[0]
20230717T232742,"(0, 0, 1)",3.65,[385],[0]
20230717T232746,"(1, 1, 0)",8.2,[],[]
20230717T232754,"(1, 0, 0)",5.93,[],[]
20230717T232800,"(0, 1, 0)",1.91,[],[]
20230717T232802,"(1, 1, 0)",6.92,[712],[0]
20230717T232809,"(0, 1, 0)",8.29,[],[]
20230717T232817,"(0, 0, 1)",5.2,[4623],[0]
20230717T232822,"(0, 1, 0)",9.15,[333],[0]
20230717T232832,"(0, 0, 1)",9.16,[384],[0]
20230717T232841,"(1, 1, 0)",6.44,[383],[0]
20230717T232847,"(0, 1, 0)",2.55,[531],[0]
20230717T232850,"(1, 0, 0)",4.77,[399],[0]
20230717T232855,"(1, 1, 0)",5.1,[500],[0]
20230717T232900,"(0, 1, 0)",9.08,"[406, 8950]","[0, 0]"
20230717T232909,"(0, 0, 1)",2.14,[447],[0]
20230717T232911,"(0, 1, 0)",3.93,[421],[0]
20230717T232915,"(1, 1, 0)",1.72,[307],[0]
20230717T232917,"(1, 0, 0)",8.67,[357],[0]
20230717T232925,"(0, 0, 1)",1.71,[444],[0]
20230717T232927,"(1, 0, 0)",5.88,[673],[0]
20230717T232933,"(1, 1, 0)",1.06,[349],[0]
20230717T232934,"(0, 0, 1)",7.04,[405],[0]
20230717T232941,"(1, 1, 0)",4.25,[1241],[0]
20230717T232946,"(1, 0, 0)",6.42,[431],[0]
20230717T232952,"(0, 0, 1)",3.56,[345],[0]
20230717T232956,"(1, 0, 0)",9.99,[389],[0]
20230717T233006,"(0, 1, 0)",5.98,[311],[0]
20230717T233012,"(0, 0, 1)",3.41,[618],[0]
20230717T233015,"(1, 0, 0)",2.43,[762],[0]
20230717T233017,"(1, 1, 0)",5.12,[391],[0]
20230717T233023,"(1, 0, 0)",4.39,[378],[0]
20230717T233027,"(0, 1, 0)",9.17,[360],[0]
20230717T233036,"(0, 0, 1)",6.47,[1670],[0]
20230717T233043,"(0, 1, 0)",2.29,[394],[0]
20230717T233045,"(1, 0, 0)",5.75,[484],[0]
20230717T233051,"(0, 0, 1)",5.31,[320],[0]
20230717T233056,"(0, 1, 0)",8.7,[395],[0]
20230717T233105,"(1, 1, 0)",3.02,[445],[0]
20230717T233108,"(0, 1, 0)",7.26,[525],[0]
20230717T233115,"(0, 0, 1)",9.64,[520],[0]
20230717T233125,"(1, 1, 0)",3.97,[485],[0]
20230717T233129,"(0, 1, 0)",3.97,[1174],[0]
20230717T233133,"(1, 1, 0)",8.66,[918],[0]
20230717T233141,"(0, 0, 1)",6.68,[585],[0]
20230717T233148,"(0, 1, 0)",7.46,[503],[0]
20230717T233156,"(0, 0, 1)",6.04,[397],[0]
20230717T233202,"(0, 1, 0)",7.06,[341],[0]
20230717T233209,"(0, 0, 1)",4.95,[718],[0]
20230717T233214,"(1, 0, 0)",2.16,[354],[0]
20230717T233216,"(0, 1, 0)",4.87,[407],[0]
20230717T233221,"(1, 0, 0)",7.17,[1175],[0]
20230717T233228,"(0, 0, 1)",4.18,[545],[0]
20230717T233232,"(1, 0, 0)",6.5,[428],[0]
20230717T233239,"(0, 1, 0)",6.3,[458],[0]
20230717T233245,"(1, 0, 0)",1.48,[385],[0]
20230717T233247,"(0, 0, 1)",8.26,[458],[0]
20230717T233255,"(1, 1, 0)",4.2,[351],[0]
20230717T233259,"(1, 0, 0)",8.71,[449],[0]
20230717T233308,"(0, 1, 0)",2.39,[663],[0]
20230717T233310,"(0, 0, 1)",4.21,[633],[0]
20230717T233314,"(1, 0, 0)",9.37,[392],[0]
20230717T233324,"(0, 0, 1)",4.69,[379],[0]
20230717T233329,"(0, 1, 0)",3.64,[343],[0]
20230717T233332,"(1, 0, 0)",2.29,[664],[0]
20230717T233334,"(1, 1, 0)",1.22,[899],[0]
20230717T233336,"(0, 1, 0)",8.56,[395],[0]
20230717T233344,"(0, 0, 1)",5.73,[444],[0]
20230717T233350,"(0, 1, 0)",6.88,[706],[0]
20230717T233357,"(0, 0, 1)",3.67,[664],[0]
20230717T233401,"(1, 1, 0)",7.58,[790],[0]
20230717T233408,"(0, 0, 1)",4.29,[684],[0]
20230717T233413,"(0, 1, 0)",7.63,[774],[0]
20230717T233420,"(1, 1, 0)",9.19,[1028],[0]
20230717T233429,"(0, 0, 1)",4.14,[466],[0]
20230717T233434,"(1, 0, 0)",7.08,"[408, 2093]","[0, 0]"
20230717T233441,"(1, 1, 0)",9.42,[436],[0]
