Timestamp,Colour presented,Presentation time,Keys pressed,Response Times
20230729T224401,"(0, 1, 0)",4.82,[365],[0]
20230729T224406,"(1, 1, 0)",4.76,[412],[0]
20230729T224410,"(1, 0, 0)",3.2,[598],[0]
20230729T224414,"(1, 1, 0)",1.1,[320],[0]
20230729T224415,"(1, 0, 0)",2.46,[339],[0]
20230729T224417,"(1, 1, 0)",7.21,[342],[0]
20230729T224424,"(0, 0, 1)",7.88,[337],[0]
20230729T224432,"(0, 1, 0)",8.42,[506],[0]
20230729T224441,"(1, 1, 0)",8.07,[422],[0]
20230729T224449,"(0, 0, 1)",4.75,[400],[0]
20230729T224454,"(1, 0, 0)",5.38,[427],[0]
20230729T224459,"(0, 1, 0)",3.16,[351],[0]
20230729T224502,"(1, 0, 0)",1.5,[416],[0]
20230729T224504,"(1, 1, 0)",5.77,[495],[0]
20230729T224510,"(0, 1, 0)",2.89,[449],[0]
20230729T224512,"(1, 0, 0)",3.71,[447],[0]
20230729T224516,"(0, 0, 1)",1.82,[549],[0]
20230729T224518,"(1, 1, 0)",2.32,[496],[0]
20230729T224520,"(0, 1, 0)",3.39,[345],[0]
20230729T224524,"(0, 0, 1)",1.71,[371],[0]
20230729T224526,"(0, 1, 0)",7.3,[607],[0]
20230729T224533,"(0, 0, 1)",5.68,[521],[0]
20230729T224539,"(1, 0, 0)",2.43,[588],[0]
20230729T224541,"(0, 1, 0)",3.38,[455],[0]
20230729T224544,"(0, 0, 1)",5.48,[420],[0]
20230729T224550,"(0, 1, 0)",2.22,[431],[0]
20230729T224552,"(0, 0, 1)",5.97,[613],[0]
20230729T224558,"(0, 1, 0)",5.8,[296],[0]
20230729T224604,"(1, 1, 0)",4.39,[442],[0]
20230729T224608,"(0, 1, 0)",6.1,[560],[0]
20230729T224614,"(1, 0, 0)",5.2,[474],[0]
20230729T224620,"(0, 1, 0)",4.94,[456],[0]
20230729T224625,"(0, 0, 1)",9.2,[344],[0]
20230729T224634,"(1, 1, 0)",8.76,[378],[0]
20230729T224643,"(0, 0, 1)",4.09,[438],[0]
20230729T224647,"(1, 0, 0)",8.03,[359],[0]
20230729T224655,"(1, 1, 0)",3.28,[332],[0]
20230729T224658,"(1, 0, 0)",3.47,[363],[0]
20230729T224702,"(0, 1, 0)",2.44,[383],[0]
20230729T224704,"(1, 0, 0)",6.5,[298],[0]
20230729T224711,"(1, 1, 0)",3.36,[366],[0]
20230729T224714,"(0, 0, 1)",1.4,[282],[0]
20230729T224715,"(1, 1, 0)",7.87,[543],[0]
20230729T224723,"(1, 0, 0)",1.22,[409],[0]
20230729T224725,"(1, 1, 0)",8.55,[389],[0]
20230729T224733,"(0, 0, 1)",5.62,[450],[0]
20230729T224739,"(1, 0, 0)",7.09,[708],[0]
20230729T224746,"(1, 1, 0)",3.02,[420],[0]
20230729T224749,"(1, 0, 0)",6.22,[370],[0]
20230729T224755,"(0, 1, 0)",1.48,[376],[0]
20230729T224757,"(1, 0, 0)",6.39,[375],[0]
20230729T224803,"(1, 1, 0)",2.71,[307],[0]
20230729T224806,"(0, 0, 1)",7.22,[450],[0]
20230729T224813,"(1, 1, 0)",4.01,[362],[0]
20230729T224817,"(0, 1, 0)",6.89,[353],[0]
20230729T224824,"(1, 1, 0)",4.13,[423],[0]
20230729T224828,"(1, 0, 0)",7.56,[408],[0]
20230729T224836,"(1, 1, 0)",1.94,[307],[0]
20230729T224838,"(1, 0, 0)",1.29,[590],[0]
20230729T224839,"(0, 1, 0)",4.47,[409],[0]
20230729T224843,"(0, 0, 1)",6.96,[416],[0]
20230729T224850,"(1, 0, 0)",9.82,[484],[0]
20230729T224900,"(0, 0, 1)",5.62,[457],[0]
20230729T224906,"(1, 0, 0)",6.86,[462],[0]
20230729T224913,"(0, 1, 0)",2.07,[830],[0]
20230729T224915,"(1, 0, 0)",9.19,[594],[0]
20230729T224924,"(0, 0, 1)",3.81,[472],[0]
20230729T224928,"(0, 1, 0)",7.0,[402],[0]
20230729T224935,"(1, 1, 0)",8.83,"[401, 3309]","[0, 0]"
20230729T224944,"(0, 0, 1)",9.52,[308],[0]
20230729T224953,"(1, 1, 0)",4.76,[390],[0]
20230729T224958,"(1, 0, 0)",6.06,[397],[0]
20230729T225004,"(0, 1, 0)",5.48,[436],[0]
20230729T225010,"(1, 0, 0)",5.13,[401],[0]
20230729T225015,"(0, 0, 1)",2.32,[415],[0]
20230729T225017,"(0, 1, 0)",7.32,[365],[0]
20230729T225025,"(1, 1, 0)",3.82,[387],[0]
20230729T225028,"(1, 0, 0)",3.18,[336],[0]
20230729T225032,"(0, 1, 0)",4.72,[337],[0]
20230729T225036,"(1, 1, 0)",6.9,[434],[0]
20230729T225043,"(1, 0, 0)",9.89,[299],[0]
20230729T225053,"(1, 1, 0)",5.46,[318],[0]
20230729T225059,"(1, 0, 0)",2.36,[389],[0]
20230729T225101,"(1, 1, 0)",7.45,[401],[0]
20230729T225108,"(0, 1, 0)",5.19,[488],[0]
20230729T225114,"(1, 1, 0)",1.9,[426],[0]
20230729T225116,"(1, 0, 0)",8.9,[347],[0]
20230729T225125,"(0, 0, 1)",6.13,[318],[0]
